iso3,year,gdp_current_dollars
MYS,2010,255017648128
MYS,2011,297951657984
MYS,2012,314443071488
MYS,2013,323276275712
MYS,2014,338066112512
MYS,2015,301354778624
MYS,2016,301255327744
MYS,2017,319109103616
MYS,2018,358788825088
MYS,2019,365177733120
MYS,2020,337339449344
MYS,2021,372981071872
MYS,2022,406305931264
MYT,2000,
MYT,2001,
MYT,2002,
MYT,2003,
MYT,2004,
MYT,2005,
MYT,2006,
MYT,2007,
MYT,2008,
MYT,2009,
MYT,2010,
MYT,2011,
MYT,2012,
MYT,2013,
MYT,2014,
MYT,2015,
MYT,2016,
MYT,2017,
MYT,2018,
MYT,2019,
MYT,2020,
MYT,2021,
MYT,2022,
NAM,2000,3940999936
NAM,2001,3576999936
NAM,2002,3396000000
NAM,2003,4974000128
NAM,2004,6672999936
NAM,2005,7324000256
NAM,2006,7711000064
NAM,2007,8730000384
NAM,2008,8496000000
NAM,2009,8915000320
NAM,2010,11281000448
NAM,2011,12423000064
NAM,2012,13016000512
NAM,2013,12167999488
NAM,2014,12433999872
NAM,2015,11450000384
NAM,2016,10718999552
NAM,2017,12883000320
NAM,2018,13676000256
NAM,2019,12538999808
NAM,2020,10581000192
NAM,2021,12307000320
NAM,2022,12344999936
NCL,2000,3420031488
NCL,2001,3297736448
NCL,2002,3740058880
NCL,2003,4915354624
NCL,2004,5895009792
NCL,2005,6238629888
NCL,2006,6979151360
NCL,2007,8819913728
NCL,2008,9067618304
NCL,2009,8704439296
NCL,2010,9364341760
NCL,2011,10351439872
NCL,2012,9659146240
NCL,2013,10151390208
NCL,2014,10635036672
NCL,2015,8738202624
NCL,2016,8724569088
NCL,2017,9173671936
NCL,2018,9846924288
NCL,2019,9438126080
NCL,2020,9435523072
NCL,2021,10071349248
NCL,2022,9174275072
NER,2000,2241753088
NER,2001,2448714752
NER,2002,2782192896
NER,2003,3394084608
NER,2004,3760443648
NER,2005,4383315968
NER,2006,4756361216
NER,2007,5731485184
NER,2008,7297600000
NER,2009,7352131072
NER,2010,7851192320
NER,2011,8772951040
NER,2012,9426912256
NER,2013,10224897024
NER,2014,10862943232
NER,2015,9683867648
NER,2016,10398862336
NER,2017,11185101824
NER,2018,12808660992
NER,2019,12916454400
NER,2020,13744174080
NER,2021,14915002368
NER,2022,13969605632
NFK,2000,
NFK,2001,
NFK,2002,
NFK,2003,
NFK,2004,
NFK,2005,
NFK,2006,
NFK,2007,
NFK,2008,
NFK,2009,
NFK,2010,
NFK,2011,
NFK,2012,
NFK,2013,
NFK,2014,
NFK,2015,
NFK,2016,
NFK,2017,
NFK,2018,
NFK,2019,
NFK,2020,
NFK,2021,
NFK,2022,
NGA,2000,67824001024
NGA,2001,73128001536
NGA,2002,93982998528
NGA,2003,102935003136
NGA,2004,130345000960
NGA,2005,169644998656
NGA,2006,222790991872
NGA,2007,262214991872
NGA,2008,330259988480
NGA,2009,297458008064
NGA,2010,369061986304
NGA,2011,414095015936
NGA,2012,460952010752
NGA,2013,514965995520
NGA,2014,568498978816
NGA,2015,492437012480
NGA,2016,404648984576
NGA,2017,375744987136
NGA,2018,421737005056
NGA,2019,448119996416
NGA,2020,429423001600
NGA,2021,441423986688
NGA,2022,477375987712
NIC,2000,5107329024
NIC,2001,5323146752
NIC,2002,5224212992
NIC,2003,5322455040
NIC,2004,5795568128
NIC,2005,6321324544
NIC,2006,6763418624
NIC,2007,7423365120
NIC,2008,8496948224
NIC,2009,8298736640
NIC,2010,8758619136
NIC,2011,9774320640
NIC,2012,10531980288
NIC,2013,10982955008
NIC,2014,11880433664
NIC,2015,12756722688
NIC,2016,13286066176
NIC,2017,13785890816
NIC,2018,13025266688
NIC,2019,12699028480
NIC,2020,12678162432
NIC,2021,14145852416
NIC,2022,15671583744
NIU,2000,
NIU,2001,
NIU,2002,
NIU,2003,
NIU,2004,
NIU,2005,
NIU,2006,
NIU,2007,
NIU,2008,
NIU,2009,
NIU,2010,
NIU,2011,
NIU,2012,
NIU,2013,
NIU,2014,
NIU,2015,
NIU,2016,
NIU,2017,
NIU,2018,
NIU,2019,
NIU,2020,
NIU,2021,
NIU,2022,
NLD,2000,417664008192
NLD,2001,431590014976
NLD,2002,473526992896
NLD,2003,579924983808
NLD,2004,658080989184
NLD,2005,685727023104
NLD,2006,733994024960
NLD,2007,848659021824
NLD,2008,951766024192
NLD,2009,870572032000
NLD,2010,848072998912
NLD,2011,905111011328
NLD,2012,839455014912
NLD,2013,877185990656
NLD,2014,892398010368
NLD,2015,765650010112
NLD,2016,783843983360
NLD,2017,833574993920
NLD,2018,914458017792
NLD,2019,910294974464
NLD,2020,909064994816
NLD,2021,1013520007168
NLD,2022,993681014784
NOR,2000,171456004096
NOR,2001,174240006144
NOR,2002,195915005952
NOR,2003,229384994816
NOR,2004,265267003392
NOR,2005,309978988544
NOR,2006,346913996800
NOR,2007,402646007808
NOR,2008,464915005440
NOR,2009,387974004736
NOR,2010,431051997184
NOR,2011,501360984064
NOR,2012,512776994816
NOR,2013,526013988864
NOR,2014,501736996864
NOR,2015,388159995904
NOR,2016,370956992512
NOR,2017,401744986112
NOR,2018,439788994560
NOR,2019,408742985728
NOR,2020,367633006592
NOR,2021,490293002240
NOR,2022,579267002368
NPL,2000,5494252032
NPL,2001,6007054848
NPL,2002,6050875904
NPL,2003,6330472960
NPL,2004,7273938432
NPL,2005,8130258432
NPL,2006,9043715072
NPL,2007,10325617664
NPL,2008,12545438720
NPL,2009,12854985728
NPL,2010,16002656256
NPL,2011,21573871616
NPL,2012,21703100416
NPL,2013,22162204672
NPL,2014,22731612160
NPL,2015,24360802304
NPL,2016,24524109824
NPL,2017,28971589632
NPL,2018,33111525376
NPL,2019,34186180608
NPL,2020,33433659392
NPL,2021,36924841984
NPL,2022,40828248064
NRU,2000,26016488
NRU,2001,22468510
NRU,2002,23718946
NRU,2003,29282252
NRU,2004,31991136
NRU,2005,30928430
NRU,2006,25602926
NRU,2007,29705280
NRU,2008,42778800
NRU,2009,44455176
NRU,2010,55496456
NRU,2011,83035640
NRU,2012,98363864
NRU,2013,101366712
NRU,2014,98254592
NRU,2015,90527320
NRU,2016,104816072
NRU,2017,116879792
NRU,2018,121785984
NRU,2019,117135304
NRU,2020,120261320
NRU,2021,137621856
NRU,2022,134791280
NZL,2000,52622954496
NZL,2001,53872463872
NZL,2002,66627727360
NZL,2003,88250884096
NZL,2004,103905632256
NZL,2005,114720129024
NZL,2006,111538806784
NZL,2007,137188950016
NZL,2008,133131370496
NZL,2009,121373605888
NZL,2010,146517540864
NZL,2011,168291352576
NZL,2012,176206659584
NZL,2013,190906580992
NZL,2014,201313501184
NZL,2015,178064474112
NZL,2016,188838346752
NZL,2017,206556266496
NZL,2018,211886686208
NZL,2019,213091991552
NZL,2020,212569784320
NZL,2021,255551700992
NZL,2022,247234052096
OMN,2000,19507451904
OMN,2001,19452000256
OMN,2002,20142755840
OMN,2003,21633708032
OMN,2004,24763713536
OMN,2005,31081992192
OMN,2006,37215780864
OMN,2007,42085380096
OMN,2008,60905451520
OMN,2009,48388362240
OMN,2010,64993497088
OMN,2011,77497532416
OMN,2012,87408844800
OMN,2013,89936019456
OMN,2014,92699090944
OMN,2015,78710792192
OMN,2016,75128741888
OMN,2017,80856694784
OMN,2018,91505852416
OMN,2019,88060854272
OMN,2020,75909398528
OMN,2021,88191975424
OMN,2022,114667356160
PAK,2000,82017746944
PAK,2001,79484403712
PAK,2002,79904989184
PAK,2003,91760541696
PAK,2004,107759681536
PAK,2005,120055291904
PAK,2006,137264062464
PAK,2007,152385716224
PAK,2008,170077814784
PAK,2009,168152776704
PAK,2010,177165549568
PAK,2011,213587509248
PAK,2012,224383549440
PAK,2013,231218462720
PAK,2014,244360855552
PAK,2015,270556102656
PAK,2016,313629999104
PAK,2017,339205521408
PAK,2018,356128161792
PAK,2019,320909475840
PAK,2020,300425609216
PAK,2021,348262531072
PAK,2022,376532762624
PAN,2000,12304114688
PAN,2001,12502012928
PAN,2002,12994310144
PAN,2003,13693981696
PAN,2004,15013382144
PAN,2005,16374393856
PAN,2006,18141665280
PAN,2007,21295984640
PAN,2008,25155889152
PAN,2009,27116636160
PAN,2010,29440286720
PAN,2011,34686222336
PAN,2012,40429699072
PAN,2013,45599899648
PAN,2014,49921400832
PAN,2015,54091800576
PAN,2016,57907699712
PAN,2017,62202699776
PAN,2018,67294171136
PAN,2019,69721784320
PAN,2020,57086836736
PAN,2021,67406737408
PAN,2022,76522512384
PCN,2000,
PCN,2001,
PCN,2002,
PCN,2003,
PCN,2004,
PCN,2005,
PCN,2006,
PCN,2007,
PCN,2008,
PCN,2009,
PCN,2010,
PCN,2011,
PCN,2012,
PCN,2013,
PCN,2014,
PCN,2015,
PCN,2016,
PCN,2017,
PCN,2018,
PCN,2019,
PCN,2020,
PCN,2021,
PCN,2022,
PER,2000,51744747520
PER,2001,52030156800
PER,2002,54777552896
PER,2003,58731028480
PER,2004,66768703488
PER,2005,76060606464
PER,2006,88643190784
PER,2007,102170984448
PER,2008,120550596608
PER,2009,120822988800
PER,2010,147527630848
PER,2011,171761729536
PER,2012,192649986048
PER,2013,201175547904
PER,2014,200786247680
PER,2015,189802954752
PER,2016,191898124288
PER,2017,211007946752
PER,2018,222597038080
PER,2019,228325851136
PER,2020,201947611136
PER,2021,223717785600
PER,2022,242631557120
PHL,2000,83667001344
PHL,2001,78920998912
PHL,2002,84307001344
PHL,2003,87039000576
PHL,2004,95002001408
PHL,2005,107420000256
PHL,2006,127653003264
PHL,2007,155980005376
PHL,2008,181007007744
PHL,2009,176131997696
PHL,2010,208368992256
PHL,2011,234216996864
PHL,2012,261919997952
PHL,2013,283903000576
PHL,2014,297483993088
PHL,2015,306446008320
PHL,2016,318626988032
PHL,2017,328481013760
PHL,2018,346842005504
PHL,2019,376822988800
PHL,2020,361750986752
PHL,2021,394085990400
PHL,2022,404261011456
PLW,2000,148950160
PLW,2001,158477104
PLW,2002,160879456
PLW,2003,156768880
PLW,2004,171502720
PLW,2005,190935408
PLW,2006,194011024
PLW,2007,198744096
PLW,2008,195593472
PLW,2009,187127776
PLW,2010,188685024
PLW,2011,200782944
PLW,2012,214577424
PLW,2013,226255408
PLW,2014,251366976
PLW,2015,284918112
PLW,2016,295124736
PLW,2017,285425056
PLW,2018,283400000
PLW,2019,272149888
PLW,2020,243374976
PLW,2021,212245472
PLW,2022,212245472
PNG,2000,3521339648
PNG,2001,3081024256
PNG,2002,2999511040
PNG,2003,3536411904
PNG,2004,3927157760
PNG,2005,4865892864
PNG,2006,8354911744
PNG,2007,9545029632
PNG,2008,11670891520
PNG,2009,11619454976
PNG,2010,14250785792
PNG,2011,17985138688
PNG,2012,21295165440
PNG,2013,21261338624
PNG,2014,23210823680
PNG,2015,21723439104
PNG,2016,20758874112
PNG,2017,22742695936
PNG,2018,24109780992
PNG,2019,24751069184
PNG,2020,23848441856
PNG,2021,26311655424
PNG,2022,30633443328
POL,2000,171612995584
POL,2001,190805000192
POL,2002,199070007296
POL,2003,217828999168
POL,2004,255291998208
POL,2005,306303991808
POL,2006,344626987008
POL,2007,429021003776
POL,2008,533600010240
POL,2009,439794008064
POL,2010,475696988160
POL,2011,524374016000
POL,2012,495229992960
POL,2013,515761995776
POL,2014,539211988992
POL,2015,476787998720
POL,2016,469650014208
POL,2017,524780011520
POL,2018,588803997696
POL,2019,595968000000
POL,2020,599457988608
POL,2021,679523975168
POL,2022,688301015040
PRI,2000,61701799936
PRI,2001,69208399872
PRI,2002,71623499776
PRI,2003,74827399168
PRI,2004,80322314240
PRI,2005,83914522624
PRI,2006,87276167168
PRI,2007,89524133888
PRI,2008,93639303168
PRI,2009,96385597440
PRI,2010,98381299712
PRI,2011,100351696896
PRI,2012,101564801024
PRI,2013,102450003968
PRI,2014,102445801472
PRI,2015,103375503360
PRI,2016,104336703488
PRI,2017,103445504000
PRI,2018,100958101504
PRI,2019,105126395904
PRI,2020,103130898432
PRI,2021,106368901120
PRI,2022,113434796032
PRK,2000,1050381713408
PRK,2001,1081716375552
PRK,2002,749120782336
PRK,2003,753494720512
PRK,2004,761457934336
PRK,2005,818735808512
PRK,2006,11440481280
PRK,2007,14037760000
PRK,2008,13010739200
PRK,2009,11742905344
PRK,2010,9823970304
PRK,2011,11699953664
PRK,2012,1772150912
PRK,2013,1820665472
PRK,2014,1908597888
PRK,2015,1945698176
PRK,2016,2009556736
PRK,2017,2078989312
PRK,2018,2038644224
PRK,2019,1951244672
PRK,2020,1884179328
PRK,2021,1991024000
PRK,2022,2103927424
PRT,2000,118657998848
PRT,2001,121604997120
PRT,2002,134699999232
PRT,2003,165184995328
PRT,2004,189296001024
PRT,2005,197363007488
PRT,2006,208766992384
PRT,2007,240524001280
PRT,2008,263388004352
PRT,2009,244401995776
PRT,2010,238307999744
PRT,2011,245075001344
PRT,2012,216360992768
PRT,2013,226437005312
PRT,2014,229961007104
PRT,2015,199414005760
PRT,2016,206368997376
PRT,2017,221279993856
PRT,2018,242423005184
PRT,2019,240013000704
PRT,2020,228848992256
PRT,2021,254151999488
PRT,2022,252381003776
PRY,2000,8855705600
PRY,2001,8495806464
PRY,2002,7196260864
PRY,2003,7691367424
PRY,2004,9624440832
PRY,2005,10737500160
PRY,2006,13429430272
PRY,2007,17856393216
PRY,2008,24615268352
PRY,2009,22355150848
PRY,2010,27129300992
PRY,2011,33737033728
PRY,2012,33296439296
PRY,2013,38651334656
PRY,2014,40377987072
PRY,2015,36211372032
PRY,2016,36089548800
PRY,2017,38997131264
PRY,2018,40225447936
PRY,2019,37925339136
PRY,2020,35432177664
PRY,2021,39950901248
PRY,2022,41722294272
PSE,2000,4313600000
PSE,2001,4003699968
PSE,2002,3555800064
PSE,2003,3968000000
PSE,2004,4603100160
PSE,2005,5125700096
PSE,2006,5348299776
PSE,2007,5815699968
PSE,2008,7310400000
PSE,2009,8085700096
PSE,2010,9681500160
PSE,2011,11186100224
PSE,2012,12208400384
PSE,2013,13515499520
PSE,2014,13989699584
PSE,2015,13972400128
PSE,2016,15405400064
PSE,2017,16128000000
PSE,2018,16276599808
PSE,2019,17133500416
PSE,2020,15531700224
PSE,2021,18108999680
PSE,2022,19111899136
PYF,2000,3599845120
PYF,2001,3573812480
PYF,2002,3965410048
PYF,2003,4927782912
PYF,2004,5564118016
PYF,2005,5705050112
PYF,2006,5877998592
PYF,2007,6631158784
PYF,2008,7136748544
PYF,2009,6584556544
PYF,2010,6086651904
PYF,2011,6203945984
PYF,2012,5692861440
PYF,2013,6031835136
PYF,2014,6152000000
PYF,2015,5325848576
PYF,2016,5497040896
PYF,2017,5833354240
PYF,2018,6135121408
PYF,2019,6001389056
PYF,2020,5709426176
PYF,2021,6054678016
PYF,2022,5479641088
QAT,2000,17759889408
QAT,2001,17538461696
QAT,2002,19363735552
QAT,2003,23533791232
QAT,2004,31734065152
QAT,2005,44530495488
QAT,2006,60882141184
QAT,2007,79712083968
QAT,2008,115270057984
QAT,2009,97798348800
QAT,2010,125122306048
QAT,2011,167775272960
QAT,2012,186833502208
QAT,2013,198727647232
QAT,2014,206224605184
QAT,2015,161739948032
QAT,2016,151732174848
QAT,2017,161099120640
QAT,2018,183334961152
QAT,2019,176371269632
QAT,2020,144411361280
QAT,2021,179677134848
QAT,2022,237295583232
REU,2000,
REU,2001,
REU,2002,
REU,2003,
REU,2004,
REU,2005,
REU,2006,
REU,2007,
REU,2008,
REU,2009,
REU,2010,
REU,2011,
REU,2012,
REU,2013,
REU,2014,
REU,2015,
REU,2016,
REU,2017,
REU,2018,
REU,2019,
REU,2020,
REU,2021,
REU,2022,
ROU,2000,37447000064
ROU,2001,40396001280
ROU,2002,46035001344
ROU,2003,57790001152
ROU,2004,75059003392
ROU,2005,98546999296
ROU,2006,122113998848
ROU,2007,174830993408
ROU,2008,215568007168
ROU,2009,174563999744
ROU,2010,170294001664
ROU,2011,192834994176
ROU,2012,179243008000
ROU,2013,189830004736
ROU,2014,199981006848
ROU,2015,177876992000
ROU,2016,185334005760
ROU,2017,210528993280
ROU,2018,243497992192
ROU,2019,250993000448
ROU,2020,251699003392
ROU,2021,285609000960
ROU,2022,301844987904
RUS,2000,259710140416
RUS,2001,306602082304
RUS,2002,345470500864
RUS,2003,430347419648
RUS,2004,591016689664
RUS,2005,764016001024
RUS,2006,989932027904
RUS,2007,1299703398400
RUS,2008,1660848046080
RUS,2009,1222645907456
RUS,2010,1524916682752
RUS,2011,2045922770944
RUS,2012,2208293453824
RUS,2013,2292469989376
RUS,2014,2059241521152
RUS,2015,1363482116096
RUS,2016,1276786376704
RUS,2017,1574199361536
RUS,2018,1657328762880
RUS,2019,1693114957824
RUS,2020,1493075886080
RUS,2021,1836892028928
RUS,2022,2240422346752
RWA,2000,2068762752
RWA,2001,1966548352
RWA,2002,1965932544
RWA,2003,2138185344
RWA,2004,2376464640
RWA,2005,2933765888
RWA,2006,3319711232
RWA,2007,4070391552
RWA,2008,5179804160
RWA,2009,5674428928
RWA,2010,6124693504
RWA,2011,6884907520
RWA,2012,7654782976
RWA,2013,7820051968
RWA,2014,8239042560
RWA,2015,8543869440
RWA,2016,8695318528
RWA,2017,9252833280
RWA,2018,9636510720
RWA,2019,10346675200
RWA,2020,10172924928
RWA,2021,11055282176
RWA,2022,13312796672
SAU,2000,189515005952
SAU,2001,184137007104
SAU,2002,189606002688
SAU,2003,215807000576
SAU,2004,258741993472
SAU,2005,328205991936
SAU,2006,376397987840
SAU,2007,415686983680
SAU,2008,519797014528
SAU,2009,429098008576
SAU,2010,528206987264
SAU,2011,676635017216
SAU,2012,741850021888
SAU,2013,753864015872
SAU,2014,766605983744
SAU,2015,669484974080
SAU,2016,665998983168
SAU,2017,714994024448
SAU,2018,846584020992
SAU,2019,838564970496
SAU,2020,734270980096
SAU,2021,868586029056
SAU,2022,1108149010432
SDN,2000,12257299456
SDN,2001,15716361216
SDN,2002,18137126912
SDN,2003,21355294720
SDN,2004,26646007808
SDN,2005,35182706688
SDN,2006,45263822848
SDN,2007,59440140288
SDN,2008,64833089536
SDN,2009,58315345920
SDN,2010,74151157760
SDN,2011,78402838528
SDN,2012,63196237824
SDN,2013,66027147264
SDN,2014,76818776064
SDN,2015,84984676352
SDN,2016,102943514624
SDN,2017,129718583296
SDN,2018,32333780992
SDN,2019,32338079744
SDN,2020,27034593280
SDN,2021,34229514240
SDN,2022,51662241792
SEN,2000,6013185024
SEN,2001,6507824640
SEN,2002,7006402560
SEN,2003,8768721920
SEN,2004,10076816384
SEN,2005,11009033216
SEN,2006,11697917952
SEN,2007,13994218496
SEN,2008,16853989376
SEN,2009,16145867776
SEN,2010,16121316352
SEN,2011,17814284288
SEN,2012,17660870656
SEN,2013,18918668288
SEN,2014,19797254144
SEN,2015,17774766080
SEN,2016,19040313344
SEN,2017,20996562944
SEN,2018,23116701696
SEN,2019,23403995136
SEN,2020,24530513920
SEN,2021,27569137664
SEN,2022,27684429824
SGP,2000,96076996608
SGP,2001,89794002944
SGP,2002,92538003456
SGP,2003,97646002176
SGP,2004,115033997312
SGP,2005,127807995904
SGP,2006,148626997248
SGP,2007,180941996032
SGP,2008,193617002496
SGP,2009,194150006784
SGP,2010,239808004096
SGP,2011,279356997632
SGP,2012,295093010432
SGP,2013,307576012800
SGP,2014,314864009216
SGP,2015,307999014912
SGP,2016,319030001664
SGP,2017,343273013248
SGP,2018,376870010880
SGP,2019,376837013504
SGP,2020,348391997440
SGP,2021,423796998144
SGP,2022,466789007360
SGS,2000,
SGS,2001,
SGS,2002,
SGS,2003,
SGS,2004,
SGS,2005,
SGS,2006,
SGS,2007,
SGS,2008,
SGS,2009,
SGS,2010,
SGS,2011,
SGS,2012,
SGS,2013,
SGS,2014,
SGS,2015,
SGS,2016,
SGS,2017,
SGS,2018,
SGS,2019,
SGS,2020,
SGS,2021,
SGS,2022,
SHN,2000,
SHN,2001,
SHN,2002,
SHN,2003,
SHN,2004,
SHN,2005,
SHN,2006,
SHN,2007,
SHN,2008,
SHN,2009,
SHN,2010,
SHN,2011,
SHN,2012,
SHN,2013,
SHN,2014,
SHN,2015,
SHN,2016,
SHN,2017,
SHN,2018,
SHN,2019,
SHN,2020,
SHN,2021,
SHN,2022,
SJM,2000,
SJM,2001,
SJM,2002,
SJM,2003,
SJM,2004,
SJM,2005,
SJM,2006,
SJM,2007,
SJM,2008,
SJM,2009,
SJM,2010,
SJM,2011,
SJM,2012,
SJM,2013,
SJM,2014,
SJM,2015,
SJM,2016,
SJM,2017,
SJM,2018,
SJM,2019,
SJM,2020,
SJM,2021,
SJM,2022,
SLB,2000,419842688
SLB,2001,409508544
SLB,2002,346406720
SLB,2003,417668992
SLB,2004,468005312
SLB,2005,552864576
SLB,2006,617258112
SLB,2007,695295360
SLB,2008,776337728
SLB,2009,805557568
SLB,2010,898133632
SLB,2011,1063895360
SLB,2012,1185283456
SLB,2013,1285911552
SLB,2014,1335571328
SLB,2015,1307909888
SLB,2016,1379490304
SLB,2017,1469789056
SLB,2018,1615478400
SLB,2019,1619154944
SLB,2020,1536145792
SLB,2021,1580303488
SLB,2022,1595710848
SLE,2000,635873984
SLE,2001,1074851456
SLE,2002,1236235776
SLE,2003,1369685632
SLE,2004,1430217088
SLE,2005,1627058688
SLE,2006,1862116224
SLE,2007,2126679680
SLE,2008,2451896576
SLE,2009,2419014912
SLE,2010,2578159360
SLE,2011,2932274176
SLE,2012,3789251840
SLE,2013,4920343040
SLE,2014,5015180800
SLE,2015,4252029440
SLE,2016,3862721280
SLE,2017,3719443200
SLE,2018,4085114624
SLE,2019,4076578560
SLE,2020,4062906368
SLE,2021,4249234688
SLE,2022,3970343936
SLV,2000,11784927232
SLV,2001,12282533888
SLV,2002,12664189952
SLV,2003,13243891712
SLV,2004,13724811264
SLV,2005,14698000384
SLV,2006,15999890432
SLV,2007,17011749888
SLV,2008,17986889728
SLV,2009,17601619968
SLV,2010,18447919104
SLV,2011,20283779072
SLV,2012,21386149888
SLV,2013,21990959104
SLV,2014,22593470464
SLV,2015,23438239744
SLV,2016,24191430656
SLV,2017,24979189760
SLV,2018,26020849664
SLV,2019,26881140736
SLV,2020,24930080768
SLV,2021,29451239424
SLV,2022,32488720384
SMR,2000,1007660608
SMR,2001,1059529600
SMR,2002,1148872960
SMR,2003,1462589440
SMR,2004,1715341056
SMR,2005,1786512896
SMR,2006,1909764992
SMR,2007,2188654080
SMR,2008,2403213312
SMR,2009,2064279808
SMR,2010,1881190272
SMR,2011,1813719296
SMR,2012,1604702592
SMR,2013,1678742912
SMR,2014,1673911936
SMR,2015,1419400832
SMR,2016,1468343424
SMR,2017,1528620032
SMR,2018,1655356032
SMR,2019,1616341248
SMR,2020,1541248768
SMR,2021,1701831936
SMR,2022,1631958272
SOM,2000,3413033728
SOM,2001,2252999936
SOM,2002,2192833280
SOM,2003,2836917760
SOM,2004,3859855104
SOM,2005,4683565568
SOM,2006,5027087360
SOM,2007,5431084032
SOM,2008,5914025472
SOM,2009,2948791296
SOM,2010,2687986432
SOM,2011,2906196480
SOM,2012,4041984256
SOM,2013,4577008128
SOM,2014,5025017856
SOM,2015,5335011328
SOM,2016,5534007296
SOM,2017,5609177088
SOM,2018,5772661760
SOM,2019,6688822272
SOM,2020,7296827392
SOM,2021,8173898240
SOM,2022,367262007296
SPM,2000,
SPM,2001,
SPM,2002,
SPM,2003,
SPM,2004,
SPM,2005,
SPM,2006,
SPM,2007,
SPM,2008,
SPM,2009,
SPM,2010,
SPM,2011,
SPM,2012,
SPM,2013,
SPM,2014,
SPM,2015,
SPM,2016,
SPM,2017,
SPM,2018,
SPM,2019,
SPM,2020,
SPM,2021,
SPM,2022,
SRB,2000,6875846144
SRB,2001,12960546816
SRB,2002,17120907264
SRB,2003,22482364416
SRB,2004,26141968384
SRB,2005,27683225600
SRB,2006,32482070528
SRB,2007,43170992128
SRB,2008,52194222080
SRB,2009,45162893312
SRB,2010,41819467776
SRB,2011,49258135552
SRB,2012,43309252608
SRB,2013,48394240000
SRB,2014,47062200320
SRB,2015,39655948288
SRB,2016,40692662272
SRB,2017,44179075072
SRB,2018,50640662528
SRB,2019,51514241024
SRB,2020,53356486656
SRB,2021,63082020864
SRB,2022,63501750272
SSD,2000,21149247488
SSD,2001,19859902464
SSD,2002,18570557440
SSD,2003,17281212416
SSD,2004,15991867392
SSD,2005,14702522368
SSD,2006,13413177344
SSD,2007,12123832320
SSD,2008,10834487296
SSD,2009,9545142272
SSD,2010,12532628480
SSD,2011,13409911808
SSD,2012,15851067392
SSD,2013,16911391744
SSD,2014,14943963136
SSD,2015,6230858240
SSD,2016,3276386304
SSD,2017,3571363072
SSD,2018,3797751808
SSD,2019,4305824768
SSD,2020,4215525888
SSD,2021,4304067584
SSD,2022,6180114944
STP,2000,76198464
STP,2001,75951184
STP,2002,85171072
STP,2003,102085904
STP,2004,114582272
STP,2005,136450848
STP,2006,142775152
STP,2007,149147040
STP,2008,188021120
STP,2009,187820992
STP,2010,197454320
STP,2011,233213776
STP,2012,252560480
STP,2013,302925536
STP,2014,348921120
STP,2015,318257280
STP,2016,347547616
STP,2017,378598848
STP,2018,415355712
STP,2019,430633024
STP,2020,476095840
STP,2021,524534848
STP,2022,545872640
SUR,2000,947672000
SUR,2001,834279360
SUR,2002,1093574528
SUR,2003,1274190336
SUR,2004,1484092544
SUR,2005,1793410560
SUR,2006,2626380544
SUR,2007,2936612096
SUR,2008,3532968960
SUR,2009,3875409920
SUR,2010,4368371712
SUR,2011,4422276608
SUR,2012,4979999744
SUR,2013,5145757696
SUR,2014,5240606208
SUR,2015,5126238208
SUR,2016,3317421568
SUR,2017,3591679488
SUR,2018,3996198656
SUR,2019,4016040448
SUR,2020,2911807488
SUR,2021,2984706304
SUR,2022,3620655104
SVK,2000,20729999360
SVK,2001,21421000704
SVK,2002,24888000512
SVK,2003,34084999168
SVK,2004,43190001664
SVK,2005,49116000256
SVK,2006,57492000768
SVK,2007,77239001088
SVK,2008,97169997824
SVK,2009,89301999616
SVK,2010,91236999168
SVK,2011,99905003520
SVK,2012,94683996160
SVK,2013,98937004032
SVK,2014,101462999040
SVK,2015,88909996032
SVK,2016,89927999488
SVK,2017,95616000000
SVK,2018,106185998336
SVK,2019,105731997696
SVK,2020,106610999296
SVK,2021,116605001728
SVK,2022,113529004032
SVN,2000,20393000960
SVN,2001,20900999168
SVN,2002,23538999296
SVN,2003,29673000960
SVN,2004,34447998976
SVN,2005,36259999744
SVN,2006,39514001408
SVN,2007,48072998912
SVN,2008,55772999680
SVN,2009,50512998400
SVN,2010,48248000512
SVN,2011,51575001088
SVN,2012,46606999552
SVN,2013,48415997952
SVN,2014,50010001408
SVN,2015,43112001536
SVN,2016,44754001920
SVN,2017,48571998208
SVN,2018,54201999360
SVN,2019,54337998848
SVN,2020,53663997952
SVN,2021,61789999104
SVN,2022,62166999040
SWE,2000,262833995776
SWE,2001,242395004928
SWE,2002,266847993856
SWE,2003,334337015808
SWE,2004,385118994432
SWE,2005,392219000832
SWE,2006,423091011584
SWE,2007,491255005184
SWE,2008,517705990144
SWE,2009,436535984128
SWE,2010,495813001216
SWE,2011,574093983744
SWE,2012,552484012032
SWE,2013,586841980928
SWE,2014,581964005376
SWE,2015,505104007168
SWE,2016,515655008256
SWE,2017,541019013120
SWE,2018,555455021056
SWE,2019,533880012800
SWE,2020,547053993984
SWE,2021,636855975936
SWE,2022,585939025920
SWZ,2000,1738093696
SWZ,2001,1542477312
SWZ,2002,1432221824
SWZ,2003,2197598464
SWZ,2004,2770082816
SWZ,2005,3178112256
SWZ,2006,3291330048
SWZ,2007,3469381120
SWZ,2008,3294084096
SWZ,2009,3580428032
SWZ,2010,4438765056
SWZ,2011,4820478464
SWZ,2012,4886551552
SWZ,2013,4597553152
SWZ,2014,4422986240
